Serial,RAhour,RAminutes,RAseconds,RA,DECsign,DECdegrees,DECminutes,DECseconds,DEC,Vmag,PropermotionRA,PropermotionDEC
1748,05,19,35.2,5.326444444444444,-,01,24,44,-1.4122222222222223, 6.34,-0.007,-0.006
1749,05,21,48.4,5.363444444444444,+,41,48,16,41.80444444444444, 5.23,+0.018,-0.037
1750,05,20,59.3,5.349805555555555,+,27,57,26,27.95722222222222, 6.33,-0.013,-0.016
1751,05,23,27.8,5.391055555555556,+,57,32,40,57.544444444444444, 5.28,+0.013,-0.055
1752,05,21,12.7,5.353527777777777,+,29,34,12,29.57, 5.76,+0.004,+0.004
1753,05,19,17.5,5.321527777777778,-,18,31,12,-18.52, 6.36,+0.012,+0.010
1754,05,19,18.3,5.32175,-,18,30,35,-18.509722222222223, 6.54,+0.005,-0.002
1755,05,20,56.6,5.349055555555555,+,19,48,51,19.814166666666665, 6.18,-0.006,-0.015
1756,05,19,34.5,5.32625,-,13,10,36,-13.176666666666666, 4.29,-0.001,-0.003
1757,05,19,59.1,5.333083333333333,-,12,18,56,-12.315555555555555, 5.30,-0.006,+0.009
1758,05,19,23.7,5.32325,-,27,22,08,-27.36888888888889, 5.99, 0.000,-0.010
1759,05,20,26.4,5.3406666666666665,-,05,22,00,-5.366666666666666, 6.39,-0.011,+0.029
1760,05,22,50.3,5.380638888888888,+,41,01,46,41.029444444444444, 5.54,-0.013,+0.005
1761,05,21,19.3,5.355361111111111,+,04,00,43,4.0119444444444445, 6.57,-0.003,-0.009
1762,05,20,26.9,5.340805555555555,-,21,14,22,-21.239444444444445, 4.71,+0.005, 0.000
1763,05,21,43.6,5.362111111111111,+,08,25,43,8.428611111111111, 5.80,+0.003,-0.006
1764,05,21,31.8,5.358833333333333,-,00,24,59,-0.4163888888888889, 5.68,-0.003,+0.002
1765,05,21,45.7,5.362694444444444,-,00,22,57,-0.3825, 4.73, 0.000,-0.001
1766,05,20,20.6,5.339055555555555,-,34,41,56,-34.69888888888889, 6.34,-0.007,-0.004
1767,05,19,22.1,5.322805555555555,-,50,36,22,-50.60611111111111, 5.45,+0.028,+0.224
1768,05,23,22.9,5.389694444444445,+,28,56,12,28.936666666666667, 6.46,+0.019,-0.030
1769,05,21,51.0,5.364166666666667,-,13,45,22,-13.75611111111111, 6.56,+0.008,-0.007
1770,05,22,50.0,5.3805555555555555,+,03,32,40,3.5444444444444443, 5.00,-0.004,-0.002
1771,05,21,46.2,5.362833333333333,-,24,46,23,-24.773055555555555, 5.06,-0.024,-0.013
1772,05,21,16.9,5.354694444444444,-,34,20,43,-34.34527777777778, 6.09,+0.009,+0.001
1773,05,24,39.2,5.4108888888888895,+,37,23,08,37.385555555555555, 4.99,+0.001,-0.008
1774,05,23,37.7,5.393805555555556,+,16,41,58,16.699444444444445, 6.08,-0.029,-0.017
1775,05,24,38.3,5.410638888888889,+,31,13,26,31.22388888888889, 6.28,-0.043,-0.009
1776,05,24,38.5,5.410694444444445,+,31,08,35,31.143055555555556, 5.94,-0.011,-0.007
1777,05,23,31.1,5.391972222222223,+,05,19,21,5.3225, 6.35,-0.024,-0.003
1778,05,23,18.5,5.388472222222223,-,08,24,57,-8.415833333333333, 5.9 ,+0.003,-0.016
1779,05,25,13.0,5.420277777777778,+,34,51,19,34.85527777777778, 6.55,-0.007,-0.039
1780,05,24,25.4,5.407055555555556,+,17,23,00,17.383333333333333, 4.99,+0.246,-0.009
1781,05,23,42.3,5.395083333333334,-,00,09,35,-0.15972222222222224, 5.70,-0.009,+0.003
1782,05,23,51.4,5.397611111111112,-,00,52,02,-0.8672222222222222, 6.11,-0.004,-0.009
1783,05,23,30.2,5.3917222222222225,-,13,55,38,-13.927222222222222, 5.25,+0.002,+0.004
1784,05,23,56.8,5.399111111111112,-,07,48,29,-7.808055555555556, 4.14,-0.015,-0.043
1785,05,23,12.0,5.386666666666667,-,26,42,21,-26.705833333333334, 6.49,+0.029,+0.009
1786,05,24,36.2,5.410055555555556,+,02,21,10,2.352777777777778, 6.32,+0.011,-0.007
1787,05,24,28.9,5.408027777777778,-,00,53,29,-0.8913888888888889, 5.08,-0.005,+0.132
1788,05,24,28.6,5.407944444444444,-,02,23,49,-2.3969444444444443, 3.36,+0.002, 0.000
1789,05,24,44.8,5.412444444444445,+,01,50,47,1.8463888888888889, 4.95,+0.001,+0.001
1790,05,25,07.9,5.418861111111111,+,06,20,59,6.349722222222222, 1.64,-0.009,-0.014
1791,05,26,17.5,5.438194444444445,+,28,36,27,28.6075, 1.65,+0.022,-0.175
1792,05,24,28.4,5.407888888888889,-,16,58,34,-16.976111111111113, 5.65,+0.015,-0.027
1793,05,23,24.0,5.390000000000001,-,39,40,43,-39.67861111111111, 5.71,+0.028,+0.003
1794,05,26,54.3,5.448416666666667,+,35,27,26,35.45722222222222, 6.15,-0.018,-0.011
1795,05,26,48.9,5.446916666666667,+,34,23,30,34.391666666666666, 5.94,+0.007,-0.011
1796,05,26,51.3,5.447583333333333,+,33,15,46,33.26277777777778, 6.15,+0.013, 0.000
1797,05,23,39.0,5.394166666666667,-,37,20,12,-37.336666666666666, 6.82,+0.034,+0.008
1798,05,26,05.7,5.434916666666667,+,16,42,01,16.700277777777778, 6.25,-0.009,-0.003
1799,05,25,01.6,5.417111111111112,-,10,19,45,-10.329166666666667, 5.61,-0.017,-0.022
1800,05,25,31.2,5.425333333333334,-,00,32,39,-0.5441666666666667, 6.57,+0.012,-0.007
1801,05,22,22.1,5.372805555555555,-,56,08,04,-56.13444444444445, 6.11,-0.005,+0.020
1802,05,30,10.2,5.502833333333333,+,63,04,02,63.06722222222222, 5.42,-0.006,-0.005
1803,05,25,47.0,5.429722222222223,+,00,31,15,0.5208333333333334, 6.16,-0.005,+0.019
1804,05,27,08.3,5.452305555555555,+,30,12,31,30.20861111111111, 5.74,+0.008,-0.010
1805,05,27,38.9,5.460805555555556,+,34,28,33,34.475833333333334, 5.07,-0.003,-0.047
1806,05,26,02.4,5.434,-,05,31,06,-5.5183333333333335, 6.23,+0.013,+0.008
1807,05,26,38.8,5.444111111111112,+,06,52,09,6.869166666666667, 6.42,+0.003,-0.012
1808,05,27,10.1,5.452805555555556,+,17,57,44,17.962222222222223, 5.42,+0.005,-0.022
1809,05,27,13.8,5.453833333333334,+,15,15,28,15.257777777777777, 6.16,-0.014,-0.002
1810,05,27,38.1,5.460583333333333,+,21,56,13,21.936944444444446, 4.88,+0.002,-0.007
1811,05,26,50.2,5.447277777777778,+,03,05,44,3.0955555555555554, 4.59,+0.002,-0.004
1812,05,25,59.8,5.433277777777778,-,19,41,44,-19.695555555555554, 5.89,+0.004,-0.022
1813,05,24,55.6,5.415444444444445,-,44,13,33,-44.225833333333334, 6.08,+0.003,+0.005
1814,05,27,45.6,5.462666666666667,+,15,52,27,15.874166666666667, 5.50,+0.006,-0.022
1815,05,12,25.7,5.207138888888889,-,81,32,30,-81.54166666666667, 6.51,+0.011,+0.050
1816,05,28,01.6,5.4671111111111115,+,17,14,20,17.238888888888887, 5.77,+0.020,-0.049
1817,05,27,04.8,5.451333333333333,-,11,54,03,-11.900833333333333, 6.35,+0.019,-0.049
1818,05,24,46.2,5.412833333333333,-,52,18,59,-52.31638888888889, 6.27,-0.012,-0.031
1819,05,28,34.8,5.476333333333334,+,13,40,44,13.678888888888888, 6.35,+0.014,-0.018
1820,05,28,01.6,5.4671111111111115,+,01,17,54,1.2983333333333333, 6.41,+0.018,+0.003
1821,05,29,16.5,5.487916666666667,+,25,09,02,25.150555555555556, 5.47,+0.010,-0.032
1822,05,29,40.6,5.494611111111111,+,29,11,11,29.18638888888889, 6.24,+0.022,-0.054
1823,05,27,36.5,5.460138888888889,-,21,22,32,-21.375555555555554, 6.07,+0.013,+0.036
1824,05,30,48.6,5.5135,+,41,27,43,41.46194444444444, 6.00,+0.002,-0.035
1825,05,30,45.1,5.512527777777778,+,39,49,33,39.825833333333335, 6.37,+0.021,-0.041
1826,05,28,56.7,5.4824166666666665,-,03,18,27,-3.3075, 6.39,-0.035,-0.015
1827,05,27,05.3,5.451472222222223,-,40,56,37,-40.94361111111111, 5.87,+0.011,+0.096
1828,05,32,33.8,5.542722222222222,+,57,13,16,57.221111111111114, 6.48,+0.113,-0.222
1829,05,28,14.7,5.47075,-,20,45,34,-20.759444444444444, 2.84,-0.004,-0.089
1830,05,29,23.6,5.489888888888889,-,03,26,47,-3.446388888888889, 5.79,-0.044,-0.008
1831,05,30,43.4,5.5120555555555555,+,22,27,45,22.4625, 6.29,+0.043,-0.016
1832,05,30,26.1,5.50725,+,15,21,37,15.360277777777778, 5.94,-0.027,-0.050
1833,05,29,54.8,5.498555555555556,+,01,47,21,1.7891666666666666, 5.78,+0.008,-0.004
1834,05,29,44.0,5.495555555555556,-,01,05,32,-1.0922222222222222, 4.71,+0.004,-0.023
1835,05,28,15.3,5.470916666666667,-,37,13,50,-37.230555555555554, 5.57,+0.009,+0.074
1836,05,26,19.3,5.438694444444445,-,58,54,45,-58.9125, 5.14,-0.008,+0.028
1837,05,30,19.8,5.5055,+,04,12,15,4.204166666666667, 6.21,+0.002,-0.048
1838,05,29,06.7,5.485194444444445,-,30,07,00,-30.116666666666667, 6.75,-0.003,+0.014
1839,05,30,47.1,5.513083333333333,+,05,56,53,5.948055555555555, 4.20,+0.012,-0.034
1840,05,30,20.7,5.50575,-,07,26,05,-7.434722222222222, 6.33,-0.013,+0.001
1841,  ,  ,    ,0.0, ,  ,  ,  ,-0.0,0      ,      
1842,05,31,14.5,5.520694444444445,+,03,17,32,3.292222222222222, 5.46,+0.001,+0.003
1843,05,32,43.7,5.545472222222222,+,32,11,31,32.191944444444445, 4.76,-0.002,-0.003
1844,05,39,43.7,5.662138888888889,+,75,02,38,75.04388888888889, 6.17,-0.008,+0.025
1845,05,32,12.8,5.536888888888889,+,18,35,40,18.594444444444445, 4.38,+0.002,-0.001
1846,05,33,28.7,5.557972222222222,+,42,06,32,42.10888888888889, 6.55,-0.001,-0.001
1847,05,32,14.2,5.537277777777778,+,17,03,29,17.058055555555555, 5.46,-0.002,-0.009
1848,05,31,20.9,5.5224722222222224,-,06,42,30,-6.708333333333333, 6.22,+0.010, 0.000
1849,05,31,07.6,5.518777777777777,-,20,51,49,-20.863611111111112, 5.55,+0.005,-0.044
1850,05,33,27.5,5.557638888888889,+,32,48,04,32.80111111111111, 6.48,+0.008,-0.063
1851,05,32,00.5,5.533472222222222,-,00,17,04,-0.28444444444444444, 6.85,+0.009,-0.004
1852,05,32,00.4,5.533444444444444,-,00,17,57,-0.29916666666666664, 2.23,+0.001,-0.002
1853,05,37,16.2,5.621166666666667,+,66,41,46,66.69611111111111, 6.26,-0.010,-0.031
1854,05,33,38.0,5.560555555555555,+,34,43,33,34.725833333333334, 6.27,-0.038,-0.008
1855,05,31,55.8,5.532166666666667,-,07,18,05,-7.301388888888889, 4.62,-0.001,-0.005
1856,05,30,09.5,5.502638888888889,-,47,04,40,-47.077777777777776, 5.46,+0.025,-0.137
1857,05,37,15.1,5.620861111111112,+,64,09,17,64.15472222222222, 6.15,+0.003,-0.070
1858,05,33,31.6,5.558777777777777,+,18,32,25,18.540277777777778, 5.69,-0.002, 0.000
1859,05,27,00.0,5.45,-,68,37,22,-68.62277777777778, 6.03,+0.001,-0.019
1860,05,33,38.8,5.560777777777778,+,20,28,27,20.474166666666665, 6.18,-0.004,-0.012
1861,05,32,41.3,5.5448055555555555,-,01,35,31,-1.5919444444444444, 5.35,-0.001,-0.009
1862,05,31,12.7,5.520194444444444,-,35,28,14,-35.470555555555556, 3.87,+0.022,-0.035
1863,05,33,07.2,5.552,-,01,43,06,-1.7183333333333333, 6.46,-0.025,-0.040
1864,05,33,54.3,5.565083333333333,+,14,18,20,14.305555555555555, 5.64,-0.001,-0.009
1865,05,32,43.8,5.5455,-,17,49,20,-17.822222222222223, 2.58,+0.001,+0.002
1866,05,36,35.2,5.6097777777777775,+,54,25,44,54.42888888888889, 5.73,-0.013,-0.002
1867,05,29,17.4,5.488166666666666,-,62,18,52,-62.31444444444445, 6.59,+0.010,-0.023
1868,05,33,31.4,5.558722222222222,-,01,09,22,-1.156111111111111, 5.34,-0.004, 0.000
1869,05,36,15.9,5.604416666666666,+,47,42,55,47.71527777777778, 6.11,+0.012,-0.018
1870,05,31,36.1,5.526694444444445,-,45,55,31,-45.92527777777778, 5.86,+0.028,+0.038
1871,05,33,57.6,5.566,+,01,24,28,1.4077777777777778, 6.59,+0.009,+0.004
1872,05,34,16.7,5.571305555555555,+,03,46,01,3.7669444444444444, 5.36,-0.031,-0.018
1873,05,34,03.9,5.56775,-,01,02,08,-1.0355555555555556, 6.22,+0.007,+0.001
1874,05,34,04.0,5.567777777777778,-,01,28,14,-1.4705555555555556, 5.93,-0.012,-0.033
1875,05,35,27.1,5.590861111111111,+,24,02,22,24.039444444444445, 5.38,+0.010,-0.024
1876,05,34,49.2,5.580333333333333,+,09,29,22,9.489444444444445, 4.41,+0.002,-0.004
1877,05,32,51.3,5.547583333333333,-,38,30,47,-38.51305555555555, 5.48,+0.040,-0.002
1878,05,35,55.5,5.59875,+,27,39,44,27.662222222222223, 6.27,-0.025,-0.039
1879,05,35,08.3,5.585638888888888,+,09,56,03,9.934166666666666, 3.54, 0.000,-0.006
1880,05,35,08.5,5.585694444444444,+,09,56,06,9.935, 5.61,+0.001,-0.006
1881,05,33,07.4,5.5520555555555555,-,35,08,23,-35.139722222222225, 5.78,+0.097,-0.041
1882,05,30,15.9,5.504416666666667,-,63,55,40,-63.92777777777778, 6.19,+0.009,+0.054
1883,05,35,13.4,5.587055555555556,+,10,14,24,10.24, 5.60,+0.022,-0.008
1884,05,36,52.4,5.6145555555555555,+,40,10,56,40.18222222222222, 6.09,-0.002,-0.010
1885,06,01,20.2,6.022277777777778,+,85,10,56,85.18222222222222, 6.11,+0.011, 0.000
1886,05,35,00.9,5.583583333333333,-,06,00,33,-6.009166666666666, 5.67,-0.011, 0.000
1887,05,35,02.7,5.584083333333333,-,06,00,07,-6.001944444444445, 4.78,+0.004,+0.002
1888,05,33,52.1,5.564472222222222,-,29,50,56,-29.84888888888889, 6.53,+0.014,+0.021
1889,05,36,30.2,5.608388888888888,+,25,56,22,25.939444444444444, 6.49,+0.014,+0.003
1890,05,35,21.8,5.589388888888888,-,04,29,36,-4.493333333333333, 6.56,-0.011,+0.030
1891,05,35,22.5,5.589583333333333,-,04,25,31,-4.425277777777778, 6.24,+0.022,-0.027
1892,05,35,23.2,5.589777777777777,-,04,50,18,-4.838333333333333, 4.59,+0.004, 0.000
1893,05,35,15.9,5.58775,-,05,23,14,-5.387222222222222, 6.73,+0.005,+0.002
1894,05,35,16.1,5.587805555555556,-,05,23,07,-5.385277777777778, 7.96,+0.005,+0.002
1895,05,35,16.5,5.587916666666667,-,05,23,23,-5.389722222222222, 5.13,+0.004,+0.002
1896,05,35,17.3,5.5881388888888885,-,05,23,16,-5.387777777777778, 6.70,+0.005,+0.002
1897,05,35,22.9,5.5896944444444445,-,05,24,58,-5.416111111111111, 5.08,+0.001,+0.005
1898,05,35,31.1,5.591972222222222,-,04,21,53,-4.364722222222222, 6.38,+0.002,-0.021
1899,05,35,26.0,5.5905555555555555,-,05,54,36,-5.91, 2.77, 0.000,+0.001
1900,05,35,35.8,5.593277777777778,-,03,15,10,-3.2527777777777778, 6.40,-0.008, 0.000
1901,05,35,39.5,5.594305555555556,-,04,51,21,-4.855833333333333, 5.26,+0.009,+0.011
1902,05,37,08.8,5.619111111111112,+,26,55,27,26.924166666666668, 5.83,+0.011,-0.025
1903,05,36,12.8,5.603555555555555,-,01,12,07,-1.2019444444444445, 1.70,+0.001,-0.002
1904,05,37,45.7,5.629361111111112,+,33,33,33,33.55916666666667, 6.33,+0.003, 0.000
1905,05,37,03.8,5.6177222222222225,+,17,02,25,17.040277777777778, 5.54,+0.045,-0.031
1906,05,36,15.0,5.604166666666666,-,05,38,53,-5.648055555555556, 6.54, 0.000,-0.004
1907,05,36,54.3,5.615083333333333,+,09,17,26,9.290555555555555, 4.09,+0.091,-0.305
1908,05,37,04.4,5.617888888888889,+,11,02,06,11.035, 5.94,+0.051,-0.018
1909,05,35,15.4,5.58761111111111,-,33,04,48,-33.08, 5.78,+0.020,+0.109
1910,05,37,38.7,5.627416666666667,+,21,08,33,21.1425, 3.00, 0.000,-0.021
1911,05,36,35.7,5.609916666666666,-,06,03,54,-6.065, 5.72,-0.005,-0.012
1912,05,33,44.4,5.562333333333333,-,54,54,08,-54.90222222222222, 6.43,+0.072,+0.011
1913,05,37,19.3,5.622027777777778,+,08,57,07,8.951944444444445, 6.12,+0.001,-0.001
1914,05,38,38.1,5.643916666666666,+,30,29,33,30.4925, 5.40,-0.019,-0.009
1915,05,36,10.3,5.60286111111111,-,28,42,28,-28.70777777777778, 6.26,+0.023, 0.000
1916,05,42,26.4,5.707333333333334,+,65,41,52,65.69777777777777, 5.60,-0.006,-0.018
1917,05,32,59.6,5.549888888888889,-,64,13,39,-64.2275, 5.34,+0.041,-0.010
1918,05,37,27.4,5.624277777777778,-,05,56,18,-5.9383333333333335, 6.05,+0.015,+0.002
1919,05,37,08.8,5.619111111111112,-,11,46,32,-11.775555555555556, 6.11,+0.020,-0.020
1920,05,38,01.1,5.633638888888888,+,07,32,29,7.541388888888889, 5.88,+0.007,-0.017
1921,05,38,57.4,5.649277777777777,+,26,37,04,26.61777777777778, 6.37,+0.024,-0.018
1922,05,33,37.5,5.560416666666667,-,62,29,23,-62.48972222222222, 3.76,+0.002,+0.009
1923,05,37,53.4,5.631500000000001,-,04,48,49,-4.813611111111111, 6.19,+0.004,+0.021
1924,05,39,18.4,5.655111111111111,+,29,12,55,29.21527777777778, 5.96,+0.012,-0.004
1925,05,41,20.3,5.6889722222222225,+,53,28,52,53.48111111111111, 6.23,+0.002,-0.518
1926,05,37,16.5,5.621250000000001,-,27,52,17,-27.871388888888887, 6.16,+0.014,-0.061
1927,05,36,02.7,5.60075,-,47,18,50,-47.31388888888889, 6.11,-0.014,-0.017
1928,05,39,44.2,5.662277777777778,+,25,53,49,25.896944444444443, 5.18,+0.012,-0.024
1929,05,39,27.0,5.657500000000001,+,21,45,46,21.762777777777778, 6.34,-0.004,-0.036
1930,05,35,02.4,5.584,-,58,52,16,-58.87111111111111, 6.75,-0.035,+0.017
1931,05,38,44.8,5.645777777777777,-,02,36,00,-2.6, 3.81,+0.002,+0.001
1932,05,38,47.1,5.646416666666666,-,02,35,39,-2.5941666666666667, 6.65,-0.018,+0.012
1933,05,38,37.8,5.643833333333333,-,06,34,26,-6.573888888888889, 5.96,-0.015,+0.003
1934,05,39,11.1,5.653083333333334,+,04,07,17,4.121388888888889, 4.57,+0.001,-0.003
1935,05,37,44.6,5.629055555555556,-,28,41,22,-28.689444444444444, 5.31,-0.034,+0.052
1936,05,34,57.6,5.582666666666666,-,61,10,33,-61.17583333333334, 6.32,+0.006,-0.022
1937,05,38,53.1,5.648083333333333,-,07,12,47,-7.213055555555556, 4.80,-0.012,-0.053
1938,05,40,35.9,5.676638888888889,+,31,21,29,31.358055555555556, 6.04,-0.007,-0.020
1939,05,40,42.1,5.678361111111111,+,31,55,15,31.920833333333334, 6.11,+0.010,+0.006
1940,05,39,31.2,5.658666666666667,-,03,33,53,-3.564722222222222, 6.00,-0.002,-0.003
1941,05,43,01.6,5.7171111111111115,+,56,34,54,56.58166666666666, 6.05,+0.014,+0.031
1942,05,39,30.8,5.658555555555556,-,09,42,24,-9.706666666666667, 6.50,+0.008,-0.014
1943,05,44,08.6,5.735722222222222,+,61,28,36,61.47666666666667, 6.15,-0.005,+0.001
1944,05,39,16.3,5.654527777777778,-,17,50,58,-17.849444444444444, 6.38,+0.001,+0.003
1945,05,41,21.0,5.689166666666667,+,29,29,15,29.4875, 6.43,+0.019,-0.029
1946,05,41,17.7,5.68825,+,16,32,02,16.53388888888889, 4.86,+0.008,-0.018
1947,05,38,43.6,5.645444444444444,-,40,42,27,-40.7075, 5.82,-0.005,+0.009
1948,05,40,45.5,5.679305555555556,-,01,56,34,-1.9427777777777777, 2.05,+0.003,-0.002
1949,05,40,45.6,5.679333333333334,-,01,56,34,-1.9427777777777777, 4.21,+0.004,-0.002
1950,05,40,37.3,5.677027777777778,-,02,49,30,-2.825, 6.22,+0.008,+0.010
1951,05,41,54.6,5.6985,+,23,19,35,23.32638888888889, 6.59,-0.016,-0.014
1952,05,40,50.6,5.680722222222222,-,01,07,44,-1.1288888888888888, 4.95,-0.012,-0.006
1953,05,31,52.9,5.531361111111111,-,76,20,28,-76.3411111111111, 5.19,+0.111,+0.283
1954,05,42,03.9,5.701083333333334,+,22,39,37,22.66027777777778, 6.36,-0.011,-0.021
1955,05,41,05.6,5.6848888888888895,+,00,20,16,0.3377777777777778, 5.93,+0.015,+0.028
1956,05,39,38.9,5.660805555555556,-,34,04,27,-34.07416666666666, 2.64,+0.007,-0.026
1957,05,40,46.0,5.679444444444445,-,10,24,34,-10.409444444444444, 6.52,-0.030,-0.030
1958,05,39,49.8,5.663833333333334,-,32,37,45,-32.62916666666667, 5.45,-0.022,-0.029
1959,05,41,40.3,5.694527777777778,-,02,53,46,-2.896111111111111, 6.42,+0.041,+0.030
1960,05,36,54.7,5.615194444444444,-,66,33,37,-66.56027777777778, 6.31,-0.022,+0.010
1961,05,43,19.5,5.722083333333334,+,23,12,15,23.204166666666666, 6.21,-0.001,-0.022
1962,05,41,41.5,5.694861111111111,-,16,43,32,-16.725555555555555, 6.21,-0.005,+0.009
1963,05,42,28.6,5.707944444444444,+,01,28,29,1.4747222222222223, 4.91,-0.058,-0.015
1964,05,34,44.7,5.579083333333333,-,73,44,29,-73.74138888888889, 5.78,-0.003,+0.033
1965,05,42,14.3,5.703972222222222,-,17,31,49,-17.530277777777776, 6.15,-0.036,+0.007
1966,05,41,27.0,5.690833333333334,-,33,24,02,-33.400555555555556, 6.34,+0.014,-0.002
1967,05,42,53.8,5.714944444444445,-,06,47,46,-6.796111111111111, 6.02,-0.003,+0.068
1968,05,42,13.9,5.703861111111111,-,22,22,25,-22.37361111111111, 5.87,-0.004,+0.018
1969,05,46,30.4,5.775111111111111,+,56,06,56,56.11555555555555, 5.94,+0.019,-0.056
1970,05,43,09.3,5.71925,-,01,36,47,-1.6130555555555555, 6.31,+0.003,-0.026
1971,05,45,54.0,5.765,+,49,49,35,49.826388888888886, 5.47,-0.010,+0.001
1972,05,42,11.6,5.703222222222222,-,30,32,08,-30.535555555555554, 6.19,+0.002,+0.007
1973,05,42,15.1,5.704194444444445,-,34,40,04,-34.66777777777778, 5.29,-0.008,+0.051
1974,05,45,49.5,5.76375,+,40,30,26,40.507222222222225, 6.58,-0.031,-0.005
1975,05,43,21.6,5.722666666666667,-,18,33,27,-18.5575, 5.73,+0.016,-0.015
1976,05,49,04.9,5.818027777777777,+,62,48,29,62.808055555555555, 6.13,-0.007,-0.010
1977,05,45,39.4,5.760944444444444,+,20,41,42,20.695, 6.95,-0.001, 0.000
1978,05,45,01.9,5.750527777777778,+,04,00,29,4.008055555555556, 6.09,+0.020,-0.019
1979,05,47,14.7,5.787416666666666,+,42,31,36,42.526666666666664, 6.29,+0.009,-0.088
1980,05,44,28.4,5.7412222222222224,-,20,07,35,-20.12638888888889, 6.34,-0.016,+0.046
1981,05,43,30.2,5.725055555555556,-,39,24,25,-39.40694444444444, 6.25,+0.051,-0.002
1982,05,44,26.5,5.740694444444444,-,22,25,18,-22.421666666666667, 6.15,-0.309,-0.353
1983,05,44,27.8,5.741055555555556,-,22,26,54,-22.448333333333334, 3.60,-0.293,-0.370
1984,05,43,41.1,5.728083333333333,-,45,49,59,-45.83305555555555, 6.39,+0.029,+0.091
1985,05,46,45.5,5.779305555555555,+,15,49,21,15.8225, 6.00,+0.004,-0.004
1986,05,46,02.8,5.767444444444444,-,04,16,06,-4.2683333333333335, 6.34, 0.000,-0.068
1987,05,46,52.1,5.781138888888889,+,09,31,20,9.522222222222222, 5.79,-0.034,-0.065
1988,05,46,35.0,5.776388888888889,+,01,10,05,1.1680555555555556, 5.95,-0.073,-0.148
1989,05,47,13.2,5.787,+,14,29,18,14.488333333333333, 5.72,+0.010,-0.039
1990,05,47,26.2,5.790611111111111,+,17,43,45,17.729166666666668, 5.49,-0.005,-0.006
1991,05,35,36.3,5.593416666666666,-,78,49,15,-78.82083333333334, 6.05,+0.008,+0.017
1992,05,50,34.0,5.842777777777777,+,56,55,08,56.91888888888889, 6.54,-0.009,-0.008
1993,05,47,42.9,5.79525,+,13,53,59,13.899722222222222, 5.29,+0.002,-0.012
1994,05,52,55.5,5.882083333333334,+,68,28,17,68.4713888888889, 6.20,+0.005,-0.051
1995,05,49,10.5,5.819583333333333,+,39,10,52,39.181111111111115, 4.52,-0.025,-0.022
1996,05,45,59.9,5.766638888888889,-,32,18,23,-32.30638888888889, 5.17,+0.009,-0.025
1997,05,48,22.4,5.806222222222222,+,20,52,10,20.869444444444444, 6.07,+0.014,-0.016
1998,05,46,57.3,5.782583333333333,-,14,49,19,-14.821944444444444, 3.55,-0.016,-0.001
1999,05,48,00.2,5.800055555555556,+,06,27,15,6.454166666666667, 5.27,+0.007,-0.019
2000,05,47,07.6,5.785444444444444,-,16,14,16,-16.23777777777778, 6.17,-0.034,+0.003
2001,05,47,26.7,5.79075,-,10,31,59,-10.533055555555556, 6.03,-0.029,-0.024
2002,05,49,01.0,5.816944444444444,+,24,34,03,24.5675, 4.86,-0.004,-0.023
2003,05,50,56.4,5.848999999999999,+,51,30,53,51.514722222222225, 6.29,+0.167,-0.030
2004,05,47,45.4,5.795944444444444,-,09,40,11,-9.669722222222223, 2.06,+0.002,-0.002
2005,05,47,04.7,5.784638888888889,-,28,38,21,-28.639166666666668, 6.22,+0.006,+0.006
2006,05,52,17.4,5.8715,+,58,57,51,58.964166666666664, 6.14,+0.007,-0.023
2007,05,48,34.9,5.809694444444444,-,04,05,41,-4.094722222222222, 5.97,+0.062,-0.225
2008,05,46,27.4,5.774277777777778,-,46,35,50,-46.59722222222222, 5.31,+0.012,+0.004
2009,05,47,18.6,5.7885,-,35,40,29,-35.67472222222222, 6.32,-0.008,+0.041
2010,05,49,32.9,5.825805555555555,+,12,39,04,12.651111111111112, 4.91,-0.020,-0.024
2011,05,51,02.4,5.850666666666666,+,37,18,20,37.30555555555556, 4.74,+0.035,-0.047
2012,05,51,29.4,5.8581666666666665,+,39,08,55,39.14861111111111, 3.97,-0.005,+0.007
2013,05,50,58.1,5.8494722222222215,+,27,58,04,27.967777777777776, 5.56,-0.009,+0.012
