085.41,-15.00,85.5192,8.3679
085.51,+25.00,83.8746,48.3439
085.51,-25.00,85.9314,-1.6241
085.56,+50.00,80.0470,73.2861
085.56,-50.00,86.8129,-26.6098
086.31,+10.00,85.6483,33.3836
086.31,-10.00,86.2657,13.3915
086.38,+80.00,272.6960,76.5268
086.38,-80.00,88.8600,-56.5750
086.60,+30.00,85.0641,53.3811
086.60,-30.00,87.0385,-6.5956
086.93,+75.00,275.3773,81.5033
086.93,-75.00,88.7234,-51.5743
087.71,+70.00,282.7595,86.4588
087.71,-70.00,88.8630,-46.5697
087.83,+05.00,87.5466,28.4208
087.83,-05.00,87.7259,18.4222
088.39,+45.00,86.9002,68.4219
088.39,-45.00,88.7747,-21.5676
088.51,+35.00,87.6625,58.4272
088.51,-35.00,88.7510,-11.5672
088.73,+65.00,70.9953,88.3550
088.73,-65.00,89.2841,-41.5639
090.00,+00.00,90.0000,23.4393
090.00,+60.00,90.0000,83.4393
090.00,-60.00,90.0000,-36.5607
090.46,+20.00,90.5890,43.4384
090.46,-20.00,90.4284,3.4386
090.59,+15.00,90.7235,38.4378
090.59,-15.00,90.5729,8.4381
091.03,+25.00,91.4052,48.4343
091.03,-25.00,90.9326,-1.5640
091.38,+40.00,92.3612,63.4280
091.38,-40.00,91.1017,-16.5660
091.39,+10.00,91.6384,33.4314
091.39,-10.00,91.4058,13.4325
091.53,+55.00,94.3768,78.4160
091.53,-55.00,91.0305,-31.5662
092.38,+30.00,93.4532,53.4108
092.38,-30.00,92.0712,-6.5778
092.85,+05.00,93.2320,28.4073
092.85,-05.00,92.9959,18.4096
093.34,+50.00,97.5188,73.3520
093.34,-50.00,92.4026,-26.5886
094.61,+35.00,97.2026,58.3241
094.61,-35.00,93.8541,-11.6224
095.00,+00.00,95.4471,23.3448
095.46,+45.00,100.4560,68.2412
095.46,-45.00,94.1504,-21.6393
095.76,+15.00,97.0993,38.2974
095.76,-15.00,95.6255,8.3268
095.78,+20.00,97.4651,43.2897
095.78,-20.00,95.4358,3.3304
096.47,+10.00,97.6217,33.2684
096.47,-10.00,96.5429,13.2926
096.55,+25.00,98.9233,48.2367
096.55,-25.00,95.9326,-1.6954
097.87,+05.00,98.9063,28.1962
097.87,-05.00,98.2588,18.2139
097.91,+40.00,103.4527,63.0706
097.91,-40.00,96.3165,-16.7339
098.15,+30.00,101.7999,53.1060
098.15,-30.00,97.1014,-6.7614
100.00,+00.00,100.8788,23.0624
100.00,+60.00,128.9823,82.0669
100.00,-60.00,96.2230,-36.7765
100.25,+55.00,117.9890,77.4411
100.25,-55.00,96.8966,-31.8058
100.56,+65.00,165.0657,85.4008
100.56,-65.00,95.9636,-41.7792
100.71,+35.00,106.6162,57.8229
100.71,-35.00,98.9531,-11.8931
100.94,+15.00,103.4382,37.9303
100.94,-15.00,100.6683,8.0351
101.10,+20.00,104.2916,42.8903
101.10,-20.00,100.4348,3.0382
101.12,+50.00,114.3518,72.4998
101.12,-50.00,97.9899,-26.8687
101.54,+10.00,103.5734,32.8970
101.54,-10.00,101.6668,12.9730
102.06,+25.00,106.3631,47.7564
102.06,-25.00,100.9245,-2.0170
102.33,+70.00,222.6238,84.3021
102.33,-70.00,96.1288,-46.8230
102.53,+45.00,113.5471,67.4177
102.53,-45.00,99.5223,-21.9740
102.89,+05.00,104.5506,27.7904
102.89,-05.00,103.5021,17.8371
103.92,+30.00,110.0063,52.4766
103.92,-30.00,102.1231,-7.1448
104.43,+40.00,114.1935,62.2324
104.43,-40.00,101.5252,-17.1364
105.00,+00.00,106.2804,22.5955
106.12,+15.00,109.7095,37.3431
106.12,-15.00,105.6926,7.5657
106.25,+75.00,245.1289,80.0829
106.25,-75.00,96.7477,-51.9414
106.42,+20.00,111.0262,42.2483
106.42,-20.00,105.4181,2.5649
106.62,+10.00,109.4706,32.3228
106.62,-10.00,106.7674,12.4771
106.82,+35.00,115.7547,56.9453
106.82,-35.00,104.0426,-12.3769
107.58,+25.00,113.6659,47.0053
107.58,-25.00,105.9021,-2.5260
107.91,+05.00,110.1476,27.1952
107.91,-05.00,108.7143,17.2832
108.00,+85.00,265.1923,71.2558
108.00,-85.00,93.2636,-61.7655
108.90,+50.00,129.4283,70.8621
108.90,-50.00,103.5697,-27.4473
108.97,+55.00,137.3293,75.3135
108.97,-55.00,102.7545,-32.3973
109.60,+45.00,125.7192,66.0258
109.60,-45.00,104.8856,-22.5685
109.70,+30.00,117.9900,51.5426
109.70,-30.00,107.1310,-7.7246
110.00,+00.00,111.6385,21.9494
110.00,+60.00,153.1448,78.9490
110.00,-60.00,102.4347,-37.4211
110.96,+40.00,124.3705,60.9621
110.96,-40.00,106.7233,-17.7698
111.29,+15.00,115.8866,36.5453
111.29,-15.00,110.6910,6.9230
111.70,+10.00,115.2932,31.5539
111.70,-10.00,111.8362,11.8097
111.74,+20.00,117.6334,41.3764
111.74,-20.00,110.3792,1.9145
112.39,+65.00,180.7141,80.7337
112.39,-65.00,102.6222,-42.5390
112.92,+35.00,124.5083,55.7263
112.92,-35.00,109.1184,-13.0696
112.93,+05.00,115.6820,26.4180
112.93,-05.00,113.8855,16.5581
113.10,+25.00,120.7844,46.0015
113.10,-25.00,110.8599,-3.2178
115.00,+00.00,116.9418,21.1314
115.18,+80.00,253.3849,75.0287
115.18,-80.00,97.8479,-57.2492
115.47,+30.00,125.6913,50.3311
115.47,-30.00,112.1206,-8.4958
116.47,+15.00,121.9479,35.5498
116.47,-15.00,115.6569,6.1128
116.67,+45.00,136.7638,64.1709
116.67,-45.00,110.2370,-23.4169
116.68,+50.00,142.4020,68.6378
116.68,-50.00,109.1379,-28.3182
116.77,+10.00,121.0248,30.6009
116.77,-10.00,116.8655,10.9771
116.95,+70.00,211.2516,79.5527
116.95,-70.00,103.3447,-47.8064
117.06,+20.00,124.0857,40.2909
117.06,-20.00,115.3128,1.0929
